사용월,노선ID,노선번호,노선명,버스정류장ID,버스정류장명,승차승객수,하차승객수,작업일시
2022-08,11110555,구로03,구로03(개봉한진아파트~개봉역),3,개봉전화국,"4,633","1,977",2022-09-03 10:18:19
2022-08,11110555,구로03,구로03(개봉한진아파트~개봉역),4,대원주유소,"6,520","4,083",2022-09-03 10:18:19
2022-08,11110555,구로03,구로03(개봉한진아파트~개봉역),5,현대아파트.개봉중앙시장,"8,230","7,452",2022-09-03 10:18:19
2022-08,11110555,구로03,구로03(개봉한진아파트~개봉역),6,개봉역,"1,178","10,693",2022-09-03 10:18:19
2022-08,11110555,구로03,구로03(개봉한진아파트~개봉역),7,개봉역.림괄아파트,"53,568","43,255",2022-09-03 10:18:19
2022-08,11110555,구로03,구로03(개봉한진아파트~개봉역),8,현대아파트.개봉중앙시장,"7,000","12,067",2022-09-03 10:18:19
2022-08,11110555,구로03,구로03(개봉한진아파트~개봉역),9,대원주유소,"2,262","6,744",2022-09-03 10:18:19
2022-08,11110555,구로03,구로03(개봉한진아파트~개봉역),10,개봉전화국,"1,611","9,419",2022-09-03 10:18:19
2022-08,11110555,구로03,구로03(개봉한진아파트~개봉역),11,개봉3동주민센터,32,"9,642",2022-09-03 10:18:19
2022-08,11110555,구로03,구로03(개봉한진아파트~개봉역),12,개봉한진아파트.기점,59,"24,829",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),1,천왕이펜하우스5단지입구,"2,823",539,2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),2,천왕이펜하우스5단지,"4,864",51,2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),3,천왕이펜하우스3.4단지,"5,007",55,2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),4,천왕이펜하우스3단지입구,"2,512",403,2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),5,천왕역,"6,168","10,377",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),6,연지마을,"2,112","1,138",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),7,연지타운2단지,"2,024","1,251",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),8,남부주유소,242,368,2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),9,대상APT,"3,858","1,002",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),10,천일택배앞,351,612,2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),11,개봉한진APT후문,"1,542","1,304",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),12,진성학원앞,150,"1,658",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),13,대원주유소,"1,449","1,646",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),14,경북슈퍼마켓,"1,155","1,809",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),15,철산교앞,583,189,2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),16,현대IPARK후문,279,214,2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),17,현대IPARK정문,660,901,2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),18,현대2차APT,"1,317","1,163",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),19,개봉역.림괄아파트,"15,025","11,848",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),20,현대아파트.개봉중앙시장,"5,225","1,702",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),21,대원주유소,"2,434",636,2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),22,개봉교입구,"1,125",705,2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),23,대원카센터,364,"1,387",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),24,한진APT후문,"1,213","3,267",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),25,개명초교,593,"1,987",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),26,대상APT,744,"2,402",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),27,영화APT,865,"1,426",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),28,남부주유소,350,"1,853",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),29,연지타운2단지,"3,503","1,811",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),30,연지타운2단지,"1,256","2,736",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),31,천왕역2번출구,"11,130","9,065",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),32,천왕이펜하우스3단지입구,29,"4,743",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),33,천왕이펜하우스4단지,36,"4,893",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),34,천왕이펜하우스6단지,61,"5,061",2022-09-03 10:18:19
2022-08,11110556,구로04,구로04(천왕이펜하우스5단지입구~개봉역),35,천왕이펜하우스5단지입구,563,298,2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),1,오류중학교,"6,016","2,609",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),2,그랜드아파트.홍진연립,787,24,2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),3,삼덕마을입구,"4,107",243,2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),4,고척고교.한일유앤아이.삼익아파트,"12,147",577,2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),5,구민체육관후문,"2,071",122,2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),6,진성아파트,"1,793",185,2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),7,덕의공원,"1,021",702,2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),8,고척2동주민센터.고척지구대,"1,415","4,479",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),9,고척사거리.고척파크프리지오,"3,138","5,888",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),10,덕의초등학교,"7,148",809,2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),11,백제약국,"6,701",858,2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),12,경남아파트,"3,295","2,075",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),13,대우아파트,"10,618","4,767",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),14,성화단지앞,"1,973","1,152",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),15,삼환로즈빌아파트,912,"3,709",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),16,고척초등학교,637,428,2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),17,공구상가,843,"1,989",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),18,123전자타운.2001아울렛,"3,104","5,205",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),19,개봉역,"41,285","37,243",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),20,123전자타운.2001아울렛,"5,383","2,420",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),21,고척공구상가,740,584,2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),22,고척초등학교(구구치소),283,736,2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),23,삼환로즈빌아파트,"3,748","1,720",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),24,성화단지앞,419,"5,164",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),25,대우아파트,"1,351","12,039",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),26,경남아파트앞,392,"3,662",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),27,양우아파트,489,"4,361",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),28,덕의초등학교,387,"2,158",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),29,고척2동주민센터.고척지구대,"10,342","3,614",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),30,덕의공원,239,"1,100",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),31,진성아파트,155,"1,636",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),32,구민체육센터후문,83,"4,721",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),33,고척고교.한일유앤아이.삼익아파트,484,"8,481",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),34,삼덕마을입구,55,"3,882",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),35,그랜드아파트.홍진연립,23,"1,737",2022-09-03 10:18:19
2022-08,11110548,구로05,구로05(오류중학교~개봉역),36,오류중학교,329,596,2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),1,개봉역,"43,322","15,863",2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),2,123전자타운.2001아울렛,"3,469","7,266",2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),3,고척공구상가,243,"2,145",2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),4,고척초등학교(구구치소),569,"1,963",2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),5,새마을금고사거리,920,"5,224",2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),6,서울가든아파트,261,"2,293",2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),7,고척1동주민센터.한효아파트,417,"1,845",2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),8,청구아파트후문,622,"5,449",2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),9,고척시장,"1,569","6,446",2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),10,센츄리아파트,388,"1,159",2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),11,리가아파트,"2,970","3,343",2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),12,세양청마루아파트,"5,504","3,665",2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),13,경남1차.중앙하이츠아파트,"1,730","1,269",2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),14,마젤란아파트.예인학원앞,"3,320","1,223",2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),15,우성꿈동산.산업인아파트,"4,361",996,2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),16,경서농협앞,"1,625",583,2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),17,한일한의원,410,576,2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),18,유풍약국,715,"2,195",2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),19,동양미래대학.성심병원,"2,818","5,914",2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),20,청구아파트.동아한신아파트,"2,249",505,2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),21,고척1동주민센터.한효아파트,"1,521",453,2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),22,서울가든아파트,"3,783",665,2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),23,새마을금고사거리,"6,557","1,280",2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),24,고척초등학교,680,641,2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),25,공구상가,"1,147","1,287",2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),26,123전자타운.2001아울렛,"3,964","2,770",2022-09-03 10:18:19
2022-08,11110805,구로06,구로06(개봉역~센츄리아파트),27,개봉역,436,"17,166",2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),1,오류동역2번출구,"1,027",48,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),2,미래빌라,99,171,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),3,오류2동새마을금고,"1,647",653,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),4,오류2동주민센터,232,523,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),5,천왕역3번출구,"3,668","1,603",2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),6,오남중학교.삼미주택,754,"1,007",2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),7,금강수목원아파트정문.동도아트빌,673,"3,123",2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),8,서해그랑블아파트.금강수목원아파트후문,"3,414","3,338",2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),9,금강수목원아파트정문,"2,311",188,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),10,서울가든빌라앞,"1,385",835,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),11,럭비구장,7,"1,002",2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),12,온수역,"13,167","5,764",2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),13,동진빌라.오정초등학교,94,333,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),14,유한공고.성공회대앞,839,905,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),15,동삼빌라,76,862,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),16,그린빌라정문,38,"1,300",2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),17,푸른수목원후문.저수지앞,63,"2,606",2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),18,항동중학교,50,"2,937",2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),19,항동중흥S클래스,157,"1,933",2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),20,항동복합행정센터,81,"1,916",2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),21,항동우남퍼스트빌,69,928,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),22,항동제일풍경채,648,644,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),23,항동우남퍼스트빌,886,270,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),24,항동생활체육관,785,"1,308",2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),25,한양수자인아파트앞,"2,125","1,000",2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),26,항동하버라인10단지,"3,220",601,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),27,푸른수목원,955,81,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),28,항동하버라인2단지,"4,270",60,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),29,항동중학교,"1,688",43,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),30,푸른수목원후문.저수지앞,"2,413",27,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),31,푸른수목원후문,135,20,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),32,그린빌라정문,931,100,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),33,동삼빌라,412,435,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),34,성공회대학교유한공고앞,"1,146","1,442",2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),35,럭비구장,7,"2,278",2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),36,온수역,"2,924","12,448",2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),37,동진빌라.오정초등학교,139,359,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),38,서울가든빌라앞,860,942,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),39,동부그린아파트,197,867,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),40,금강수목원아파트정문,"2,452","1,473",2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),41,오남중학교,531,"1,144",2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),42,오류2동주민센터,610,988,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),43,오류2동새마을금고,700,"1,396",2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),44,오류동역.시장입구,316,"2,943",2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),45,우림필유아파트,95,471,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),46,동부에이스,650,450,2022-09-03 10:18:19
2022-08,11110549,구로07,구로07(오류동역~항동지구),47,오류동역2번출구,"5,968",402,2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),1,개봉역,"4,084","1,819",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),2,개봉사거리,"5,101","1,026",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),3,용두연립,436,"2,307",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),4,고척근린시장,"1,105","3,744",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),5,세곡초등학교,"2,284","4,729",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),6,개봉푸르지오아파트,"3,912","2,384",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),7,개봉1동사거리,"2,990","3,834",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),8,거성푸르뫼아파트,"1,154","3,580",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),9,동부골든아파트후문,"1,162","3,478",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),10,동부골든아파트,"5,041","4,051",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),11,오류동교회,122,"1,358",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),12,오류동삼거리,51,"2,607",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),13,오류동역,"2,257","9,197",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),14,오류1동주민센터.오류문화센터,"5,228",606,2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),15,오류동역,"7,963",230,2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),16,오류동삼거리,"3,412",465,2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),17,오류동교회,338,"1,574",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),18,동부골든.한신플러스타운,"2,722","6,873",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),19,동부골든아파트후문,"1,427","2,335",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),20,거성푸르뫼아파트,"1,291","1,702",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),21,개봉1동사거리,"2,199","2,563",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),22,개봉푸르지오아파트,"2,550","2,335",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),23,세곡초등학교,"6,074","1,990",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),24,고척근린시장,"4,798",705,2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),25,용두연립,"1,815","1,153",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),26,개봉사거리,366,"4,081",2022-09-03 10:18:19
2022-08,11110550,구로08,구로08(개봉역~오류1동주민센터),27,개봉역,"17,251","15,283",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),1,동아1차APT105동,"4,501","3,327",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),2,신도림중학교,"2,675",18,2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),3,우성아파트,"2,602",475,2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),4,신도림역.아이파크아파트,"4,880","5,125",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),5,동아2차아파트상가,"3,057",284,2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),6,대림6차태영프라자,"6,541","1,240",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),7,대림5차아파트.신도림주민센터,911,"1,137",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),8,대림5차아파트702동,"3,466","2,312",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),9,대림3차아파트,"1,844","1,722",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),10,신도림미성아파트,"2,032","2,121",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),11,월드아파트,"2,915","1,318",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),12,구로역.구로기계공구상가,"4,883","1,328",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),13,구로역.NC신구로점,"21,565","3,441",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),14,항아리,"1,999","3,418",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),15,구로보건소,"7,420","6,535",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),16,구로고.구로도서관,"3,181","3,725",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),17,영림중학교,"1,993","3,608",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),18,구로구민회관,"4,236","2,985",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),19,구로구청,"7,036","2,698",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),20,구로중학교,"2,405","2,081",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),21,동구로새마을금고,"1,341","3,199",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),22,구로시장.남구로시장,"5,110","7,783",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),23,구로3동주민센터.삼성래미안아파트,"9,504","4,341",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),24,구로3파출소,"3,392","3,473",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),25,에이스테크노타워,"9,843","12,545",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),26,KEB하나은행,"2,256","9,034",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),27,구로3동현대아파트,"1,029","2,262",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),28,구로디지털단지역,"29,385","27,404",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),29,구.사조참치,"10,921","3,401",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),30,한국산업단지공단.이마트구로점,"9,637","4,395",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),31,에이스테크노타워,"8,600","12,327",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),32,구로3파출소,"1,103","3,482",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),33,구로3동주민센터.삼성래미안아파트,"5,493","5,493",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),34,구로시장.남구로시장,"9,632","5,072",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),35,동구로새마을금고,"2,281","2,010",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),36,구로중학교,"2,583","3,511",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),37,구로구청,"1,682","6,096",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),38,강서수도사업소.민원센터,"3,217","3,397",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),39,영림중학교,"4,770","2,378",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),40,구로고.구로도서관,"3,636","3,656",2022-09-03 10:18:19
2022-08,11110551,구로09,구로09(동아아파트~구로디지털단지역),41,구로보건소,"12,412","6,856",2022-09-03 10:18:19
